symbol	hmdb_id	name
GCGR	HMDB0000870	Histamine
LPAR2	HMDB0000870	Histamine
FSHR	HMDB0000870	Histamine
GPR61	HMDB0000870	Histamine
ADRA2C	HMDB0000870	Histamine
RGS14	HMDB0000870	Histamine
CXCR4	HMDB0000870	Histamine
TBXA2R	HMDB0000870	Histamine
OPRM1	HMDB0000870	Histamine
RGS4	HMDB0000870	Histamine
TAS2R39	HMDB0000870	Histamine
CHRM4	HMDB0000870	Histamine
CASR	HMDB0000870	Histamine
GPBAR1	HMDB0000870	Histamine
TAS2R43	HMDB0000870	Histamine
LTB4R2	HMDB0000870	Histamine
HCAR3	HMDB0000870	Histamine
CCR3	HMDB0000870	Histamine
TAS2R38	HMDB0000870	Histamine
RGS6	HMDB0000870	Histamine
MC1R	HMDB0000870	Histamine
GPR176	HMDB0000870	Histamine
GPR139	HMDB0000870	Histamine
S1PR2	HMDB0000870	Histamine
GIPR	HMDB0000870	Histamine
ESR1	HMDB0000595	Hydrogen carbonate
TTR	HMDB0000595	Hydrogen carbonate
ESR2	HMDB0000595	Hydrogen carbonate
TFRC	HMDB0000595	Hydrogen carbonate
RHO	HMDB0000132	Guanine
ADRB2	HMDB0000132	Guanine
CRY1	HMDB0000131	Glycerol
CD4	HMDB0000131	Glycerol
ESR1	HMDB0000131	Glycerol
CEACAM5	HMDB0000131	Glycerol
HSPA8	HMDB0000131	Glycerol
NR3C1	HMDB0000131	Glycerol
BCL6	HMDB0000131	Glycerol
TTR	HMDB0000131	Glycerol
ADGRE5	HMDB0000131	Glycerol
HSPA2	HMDB0000131	Glycerol
TUBA4A	HMDB0000131	Glycerol
ADGRE3	HMDB0000131	Glycerol
RARA	HMDB0000131	Glycerol
CHI3L1	HMDB0000131	Glycerol
PMP2	HMDB0000131	Glycerol
FABP4	HMDB0000131	Glycerol
NOTCH2	HMDB0000131	Glycerol
LRRC32	HMDB0000131	Glycerol
KIF11	HMDB0000131	Glycerol
ADGRD1	HMDB0000131	Glycerol
CREBBP	HMDB0000131	Glycerol
RGS9	HMDB0000131	Glycerol
CECR2	HMDB0000131	Glycerol
EP300	HMDB0000131	Glycerol
BIRC3	HMDB0000131	Glycerol
SELP	HMDB0000131	Glycerol
NRP1	HMDB0000131	Glycerol
ADGRF5	HMDB0000131	Glycerol
SMARCA2	HMDB0000131	Glycerol
LGR5	HMDB0000131	Glycerol
RLBP1	HMDB0000131	Glycerol
FCGR2A	HMDB0000131	Glycerol
ADGRG7	HMDB0000131	Glycerol
ADGRF4	HMDB0000131	Glycerol
PPARG	HMDB0000131	Glycerol
ADGRG5	HMDB0000131	Glycerol
ADGRF2	HMDB0000131	Glycerol
FABP5	HMDB0000131	Glycerol
RXFP2	HMDB0000131	Glycerol
TUBA1A	HMDB0000131	Glycerol
BCL2L1	HMDB0000131	Glycerol
RXFP1	HMDB0000131	Glycerol
CTLA4	HMDB0000131	Glycerol
BPTF	HMDB0000131	Glycerol
ADGRF3	HMDB0000131	Glycerol
HSPA6	HMDB0000131	Glycerol
RASGRP1	HMDB0000131	Glycerol
PPARD	HMDB0000131	Glycerol
ADGRE1	HMDB0000131	Glycerol
TUBB3	HMDB0000131	Glycerol
F2R	HMDB0000131	Glycerol
ADGRL2	HMDB0000131	Glycerol
HSPA5	HMDB0000131	Glycerol
PGR	HMDB0000131	Glycerol
HSP90AB1	HMDB0000131	Glycerol
BRWD1	HMDB0000131	Glycerol
ADGRG3	HMDB0000131	Glycerol
ADGRA3	HMDB0000131	Glycerol
HSP90AA1	HMDB0000131	Glycerol
ADGRD2	HMDB0000131	Glycerol
NR1I2	HMDB0000131	Glycerol
TUBB	HMDB0000131	Glycerol
ADGRL1	HMDB0000131	Glycerol
CRHR2	HMDB0000131	Glycerol
TUBB4B	HMDB0000131	Glycerol
NR3C2	HMDB0000131	Glycerol
BAZ1B	HMDB0000131	Glycerol
LINGO1	HMDB0000131	Glycerol
XIAP	HMDB0000131	Glycerol
BRPF3	HMDB0000131	Glycerol
TFRC	HMDB0000131	Glycerol
NR4A1	HMDB0000131	Glycerol
BAZ1A	HMDB0000131	Glycerol
BRDT	HMDB0000131	Glycerol
LGR6	HMDB0000131	Glycerol
NR5A2	HMDB0000131	Glycerol
ADGRG6	HMDB0000131	Glycerol
CD1D	HMDB0000131	Glycerol
TPBG	HMDB0000131	Glycerol
ADGRG4	HMDB0000131	Glycerol
ADGRL4	HMDB0000131	Glycerol
ADGRF1	HMDB0000131	Glycerol
RBP4	HMDB0000131	Glycerol
AR	HMDB0000131	Glycerol
HSPA1B	HMDB0000131	Glycerol
HSPA1A	HMDB0000131	Glycerol
HSPA1L	HMDB0000131	Glycerol
LGR4	HMDB0000131	Glycerol
ADGRG2	HMDB0000131	Glycerol
ADGRA1	HMDB0000131	Glycerol
BAZ2B	HMDB0000131	Glycerol
PBRM1	HMDB0000131	Glycerol
RGS11	HMDB0000131	Glycerol
XPO1	HMDB0000131	Glycerol
ESRRG	HMDB0000131	Glycerol
ADGRA2	HMDB0000131	Glycerol
ADGRL3	HMDB0000131	Glycerol
BAZ2A	HMDB0000131	Glycerol
ADGRE2	HMDB0000131	Glycerol
DRD4	HMDB0000123	Glycine
BDKRB1	HMDB0000123	Glycine
PROKR2	HMDB0000123	Glycine
MLNR	HMDB0000123	Glycine
GNRHR	HMDB0000123	Glycine
GPR63	HMDB0000123	Glycine
KISS1R	HMDB0000123	Glycine
OPRD1	HMDB0000123	Glycine
PRLHR	HMDB0000123	Glycine
GHSR	HMDB0000123	Glycine
GPR83	HMDB0000123	Glycine
MC3R	HMDB0000123	Glycine
PTGER2	HMDB0000123	Glycine
MCHR1	HMDB0000123	Glycine
GALR3	HMDB0000123	Glycine
OPN1SW	HMDB0000123	Glycine
SSTR4	HMDB0000123	Glycine
NMUR2	HMDB0000123	Glycine
HRH4	HMDB0000123	Glycine
APLNR	HMDB0000123	Glycine
TAAR5	HMDB0000123	Glycine
NMBR	HMDB0000123	Glycine
HTR2B	HMDB0000123	Glycine
GPR45	HMDB0000123	Glycine
OPRK1	HMDB0000123	Glycine
GPR84	HMDB0000123	Glycine
SSTR1	HMDB0000123	Glycine
GPR65	HMDB0000123	Glycine
ACKR3	HMDB0000123	Glycine
AGTR1	HMDB0000123	Glycine
GPR6	HMDB0000123	Glycine
TAAR6	HMDB0000123	Glycine
TAAR8	HMDB0000123	Glycine
TAAR1	HMDB0000123	Glycine
HTR2C	HMDB0000123	Glycine
GPR119	HMDB0000123	Glycine
NPFFR1	HMDB0000123	Glycine
ADRA2A	HMDB0000123	Glycine
MCHR2	HMDB0000123	Glycine
GPR26	HMDB0000123	Glycine
HTR5A	HMDB0000123	Glycine
HTR6	HMDB0000123	Glycine
PTGIR	HMDB0000123	Glycine
CCR2	HMDB0000123	Glycine
CCR5	HMDB0000123	Glycine
PTGER1	HMDB0000123	Glycine
SSTR5	HMDB0000123	Glycine
CCKAR	HMDB0000123	Glycine
CCR1	HMDB0000123	Glycine
RHO	HMDB0000123	Glycine
GPR85	HMDB0000123	Glycine
GPR101	HMDB0000123	Glycine
AVPR1A	HMDB0000123	Glycine
GALR1	HMDB0000123	Glycine
MC4R	HMDB0000123	Glycine
GPR22	HMDB0000123	Glycine
PTGER4	HMDB0000123	Glycine
GPR27	HMDB0000123	Glycine
PTGDR	HMDB0000123	Glycine
NTSR2	HMDB0000123	Glycine
PROKR1	HMDB0000123	Glycine
CXCR6	HMDB0000123	Glycine
ADORA2B	HMDB0000123	Glycine
ADRB2	HMDB0000123	Glycine
NMUR1	HMDB0000123	Glycine
DRD5	HMDB0000123	Glycine
GPR37	HMDB0000123	Glycine
ADRA1B	HMDB0000123	Glycine
LTB4R	HMDB0000123	Glycine
HTR1E	HMDB0000123	Glycine
NPFFR2	HMDB0000123	Glycine
ADORA1	HMDB0000123	Glycine
GPR151	HMDB0000123	Glycine
GPR148	HMDB0000123	Glycine
GPRC6A	HMDB0000123	Glycine
TRHR	HMDB0000123	Glycine
GPR88	HMDB0000123	Glycine
EDNRA	HMDB0000123	Glycine
HTR1A	HMDB0000123	Glycine
MC5R	HMDB0000123	Glycine
GPR62	HMDB0000123	Glycine
HTR1F	HMDB0000123	Glycine
UTS2R	HMDB0000123	Glycine
OXTR	HMDB0000123	Glycine
GPR39	HMDB0000123	Glycine
RXFP3	HMDB0000123	Glycine
GALR2	HMDB0000123	Glycine
NPBWR1	HMDB0000123	Glycine
GPR173	HMDB0000123	Glycine
NPY2R	HMDB0000123	Glycine
CCR4	HMDB0000123	Glycine
GPR19	HMDB0000123	Glycine
MC2R	HMDB0000123	Glycine
GPR142	HMDB0000123	Glycine
CCKBR	HMDB0000123	Glycine
ADORA2A	HMDB0000123	Glycine
OPRL1	HMDB0000123	Glycine
HTR7	HMDB0000123	Glycine
AVPR2	HMDB0000123	Glycine
NPY5R	HMDB0000123	Glycine
HRH3	HMDB0000123	Glycine
GPR18	HMDB0000123	Glycine
ADRB3	HMDB0000123	Glycine
PTGER3	HMDB0000123	Glycine
SSTR2	HMDB0000123	Glycine
CCR9	HMDB0000123	Glycine
LPAR1	HMDB0000123	Glycine
NPSR1	HMDB0000123	Glycine
HTR4	HMDB0000123	Glycine
NPY1R	HMDB0000123	Glycine
DRD2	HMDB0000123	Glycine
OPN3	HMDB0000123	Glycine
AVPR1B	HMDB0000123	Glycine
GPR37L1	HMDB0000123	Glycine
GPR52	HMDB0000123	Glycine
TAAR2	HMDB0000123	Glycine
RXFP4	HMDB0000123	Glycine
ADRB1	HMDB0000123	Glycine
CNR1	HMDB0000123	Glycine
NPBWR2	HMDB0000123	Glycine
HTR1B	HMDB0000123	Glycine
OPN1LW	HMDB0000123	Glycine
NTSR1	HMDB0000123	Glycine
LPAR3	HMDB0000123	Glycine
BRS3	HMDB0000123	Glycine
PTGFR	HMDB0000123	Glycine
HCRTR2	HMDB0000123	Glycine
OPN5	HMDB0000123	Glycine
FFAR4	HMDB0000123	Glycine
AGTR2	HMDB0000123	Glycine
OPN4	HMDB0000123	Glycine
GPR21	HMDB0000123	Glycine
HCRTR1	HMDB0000123	Glycine
GPR3	HMDB0000123	Glycine
NPY4R	HMDB0000123	Glycine
CNR2	HMDB0000123	Glycine
EDNRB	HMDB0000123	Glycine
HRH2	HMDB0000123	Glycine
ADRA1D	HMDB0000123	Glycine
GPR150	HMDB0000123	Glycine
GRPR	HMDB0000123	Glycine
ADRA1A	HMDB0000123	Glycine
GPR12	HMDB0000123	Glycine
GPR78	HMDB0000123	Glycine
DRD3	HMDB0000123	Glycine
QRFPR	HMDB0000123	Glycine
GPR135	HMDB0000123	Glycine
LPAR2	HMDB0000123	Glycine
GPR61	HMDB0000123	Glycine
ADRA2C	HMDB0000123	Glycine
CXCR4	HMDB0000123	Glycine
TBXA2R	HMDB0000123	Glycine
OPRM1	HMDB0000123	Glycine
PVR	HMDB0000123	Glycine
LTB4R2	HMDB0000123	Glycine
CCR3	HMDB0000123	Glycine
MC1R	HMDB0000123	Glycine
GPR176	HMDB0000123	Glycine
GPR139	HMDB0000123	Glycine
ESR1	HMDB0303696	Pepsin
RARA	HMDB0303696	Pepsin
NR1I2	HMDB0303696	Pepsin
ESR2	HMDB0303696	Pepsin
RXRB	HMDB0303696	Pepsin
CCR3	HMDB0249450	But-2-enedioic acid
TACR1	HMDB0001426	Formaldehyde
CD4	HMDB0000108	Ethanol
RBP1	HMDB0000108	Ethanol
NOTCH1	HMDB0000108	Ethanol
PPARG	HMDB0000108	Ethanol
RHO	HMDB0000108	Ethanol
HSP90B1	HMDB0000108	Ethanol
TACR3	HMDB0000108	Ethanol
GRM5	HMDB0000108	Ethanol
PPARD	HMDB0000108	Ethanol
CD276	HMDB0000108	Ethanol
HTR7	HMDB0000108	Ethanol
TAS1R3	HMDB0000108	Ethanol
XIAP	HMDB0000108	Ethanol
SQSTM1	HMDB0000108	Ethanol
NFE2L2	HMDB0000108	Ethanol
OPRM1	HMDB0000108	Ethanol
CD209	HMDB0000149	Ethanolamine
SCTR	HMDB0000073	Dopamine
DRD4	HMDB0000073	Dopamine
BDKRB1	HMDB0000073	Dopamine
PROKR2	HMDB0000073	Dopamine
MLNR	HMDB0000073	Dopamine
GNRHR	HMDB0000073	Dopamine
GPR63	HMDB0000073	Dopamine
GRM6	HMDB0000073	Dopamine
KISS1R	HMDB0000073	Dopamine
OPRD1	HMDB0000073	Dopamine
PRLHR	HMDB0000073	Dopamine
GHSR	HMDB0000073	Dopamine
GPR83	HMDB0000073	Dopamine
MC3R	HMDB0000073	Dopamine
PTGER2	HMDB0000073	Dopamine
S1PR4	HMDB0000073	Dopamine
CCR7	HMDB0000073	Dopamine
MCHR1	HMDB0000073	Dopamine
GALR3	HMDB0000073	Dopamine
TAS2R16	HMDB0000073	Dopamine
OPN1SW	HMDB0000073	Dopamine
SSTR4	HMDB0000073	Dopamine
NMUR2	HMDB0000073	Dopamine
HRH4	HMDB0000073	Dopamine
MTNR1B	HMDB0000073	Dopamine
APLNR	HMDB0000073	Dopamine
TAAR5	HMDB0000073	Dopamine
NMBR	HMDB0000073	Dopamine
HTR2B	HMDB0000073	Dopamine
GPR45	HMDB0000073	Dopamine
VIPR2	HMDB0000073	Dopamine
GLP2R	HMDB0000073	Dopamine
OPRK1	HMDB0000073	Dopamine
GPR84	HMDB0000073	Dopamine
SSTR1	HMDB0000073	Dopamine
GPR65	HMDB0000073	Dopamine
GPR17	HMDB0000073	Dopamine
PTH2R	HMDB0000073	Dopamine
ACKR3	HMDB0000073	Dopamine
AGTR1	HMDB0000073	Dopamine
GPR6	HMDB0000073	Dopamine
TAAR6	HMDB0000073	Dopamine
TAAR8	HMDB0000073	Dopamine
TAAR1	HMDB0000073	Dopamine
HTR2C	HMDB0000073	Dopamine
GPR119	HMDB0000073	Dopamine
NPFFR1	HMDB0000073	Dopamine
ADRA2A	HMDB0000073	Dopamine
MCHR2	HMDB0000073	Dopamine
GPR26	HMDB0000073	Dopamine
HTR5A	HMDB0000073	Dopamine
HTR6	HMDB0000073	Dopamine
PTGIR	HMDB0000073	Dopamine
CXCR5	HMDB0000073	Dopamine
CCR2	HMDB0000073	Dopamine
CCR5	HMDB0000073	Dopamine
PTGER1	HMDB0000073	Dopamine
SSTR5	HMDB0000073	Dopamine
LHCGR	HMDB0000073	Dopamine
CCKAR	HMDB0000073	Dopamine
CXCR1	HMDB0000073	Dopamine
CCR1	HMDB0000073	Dopamine
RHO	HMDB0000073	Dopamine
GPR85	HMDB0000073	Dopamine
RGS20	HMDB0000073	Dopamine
GPER1	HMDB0000073	Dopamine
GPR101	HMDB0000073	Dopamine
RXFP2	HMDB0000073	Dopamine
OXGR1	HMDB0000073	Dopamine
AVPR1A	HMDB0000073	Dopamine
GALR1	HMDB0000073	Dopamine
MC4R	HMDB0000073	Dopamine
C3AR1	HMDB0000073	Dopamine
GPR22	HMDB0000073	Dopamine
FPR1	HMDB0000073	Dopamine
MTNR1A	HMDB0000073	Dopamine
PTGER4	HMDB0000073	Dopamine
GPR27	HMDB0000073	Dopamine
RXFP1	HMDB0000073	Dopamine
PTGDR	HMDB0000073	Dopamine
NTSR2	HMDB0000073	Dopamine
PROKR1	HMDB0000073	Dopamine
CXCR6	HMDB0000073	Dopamine
ADORA2B	HMDB0000073	Dopamine
ADRB2	HMDB0000073	Dopamine
S1PR1	HMDB0000073	Dopamine
NMUR1	HMDB0000073	Dopamine
DRD5	HMDB0000073	Dopamine
GPR37	HMDB0000073	Dopamine
ADRA1B	HMDB0000073	Dopamine
P2RY12	HMDB0000073	Dopamine
LTB4R	HMDB0000073	Dopamine
HTR1E	HMDB0000073	Dopamine
NPFFR2	HMDB0000073	Dopamine
P2RY14	HMDB0000073	Dopamine
ADORA1	HMDB0000073	Dopamine
GPR151	HMDB0000073	Dopamine
GPR148	HMDB0000073	Dopamine
TRHR	HMDB0000073	Dopamine
GPR88	HMDB0000073	Dopamine
EDNRA	HMDB0000073	Dopamine
HTR1A	HMDB0000073	Dopamine
MC5R	HMDB0000073	Dopamine
GPR62	HMDB0000073	Dopamine
CXCR2	HMDB0000073	Dopamine
CHRM2	HMDB0000073	Dopamine
GHRHR	HMDB0000073	Dopamine
P2RY13	HMDB0000073	Dopamine
PTH1R	HMDB0000073	Dopamine
HTR1F	HMDB0000073	Dopamine
UTS2R	HMDB0000073	Dopamine
OXTR	HMDB0000073	Dopamine
VIPR1	HMDB0000073	Dopamine
GPR39	HMDB0000073	Dopamine
S1PR5	HMDB0000073	Dopamine
RXFP3	HMDB0000073	Dopamine
GALR2	HMDB0000073	Dopamine
NPBWR1	HMDB0000073	Dopamine
GPR173	HMDB0000073	Dopamine
NPY2R	HMDB0000073	Dopamine
CCR4	HMDB0000073	Dopamine
PTGDR2	HMDB0000073	Dopamine
RGS19	HMDB0000073	Dopamine
GPR19	HMDB0000073	Dopamine
MC2R	HMDB0000073	Dopamine
GPR142	HMDB0000073	Dopamine
CCKBR	HMDB0000073	Dopamine
ADORA2A	HMDB0000073	Dopamine
OPRL1	HMDB0000073	Dopamine
HTR7	HMDB0000073	Dopamine
AVPR2	HMDB0000073	Dopamine
NPY5R	HMDB0000073	Dopamine
CCR6	HMDB0000073	Dopamine
FPR2	HMDB0000073	Dopamine
CRHR2	HMDB0000073	Dopamine
FPR3	HMDB0000073	Dopamine
HRH3	HMDB0000073	Dopamine
GPR18	HMDB0000073	Dopamine
ADRB3	HMDB0000073	Dopamine
GRM8	HMDB0000073	Dopamine
C5AR1	HMDB0000073	Dopamine
PTGER3	HMDB0000073	Dopamine
SSTR2	HMDB0000073	Dopamine
CCR9	HMDB0000073	Dopamine
GRM7	HMDB0000073	Dopamine
S1PR3	HMDB0000073	Dopamine
LPAR1	HMDB0000073	Dopamine
CALCR	HMDB0000073	Dopamine
NPSR1	HMDB0000073	Dopamine
HTR4	HMDB0000073	Dopamine
NPY1R	HMDB0000073	Dopamine
DRD2	HMDB0000073	Dopamine
SUCNR1	HMDB0000073	Dopamine
GRM3	HMDB0000073	Dopamine
OPN3	HMDB0000073	Dopamine
RGS7	HMDB0000073	Dopamine
AVPR1B	HMDB0000073	Dopamine
GPR37L1	HMDB0000073	Dopamine
RGS1	HMDB0000073	Dopamine
RGS18	HMDB0000073	Dopamine
GPR52	HMDB0000073	Dopamine
TAAR2	HMDB0000073	Dopamine
RXFP4	HMDB0000073	Dopamine
RGS10	HMDB0000073	Dopamine
ADRB1	HMDB0000073	Dopamine
CNR1	HMDB0000073	Dopamine
NPBWR2	HMDB0000073	Dopamine
HTR1B	HMDB0000073	Dopamine
OPN1LW	HMDB0000073	Dopamine
NTSR1	HMDB0000073	Dopamine
LPAR3	HMDB0000073	Dopamine
BRS3	HMDB0000073	Dopamine
PTGFR	HMDB0000073	Dopamine
HCRTR2	HMDB0000073	Dopamine
OPN5	HMDB0000073	Dopamine
FFAR4	HMDB0000073	Dopamine
AGTR2	HMDB0000073	Dopamine
OPN4	HMDB0000073	Dopamine
GLP1R	HMDB0000073	Dopamine
GPR21	HMDB0000073	Dopamine
CXCR3	HMDB0000073	Dopamine
HCRTR1	HMDB0000073	Dopamine
GPR3	HMDB0000073	Dopamine
NPY4R	HMDB0000073	Dopamine
CNR2	HMDB0000073	Dopamine
P2RY4	HMDB0000073	Dopamine
EDNRB	HMDB0000073	Dopamine
HRH2	HMDB0000073	Dopamine
ADRA1D	HMDB0000073	Dopamine
GPR150	HMDB0000073	Dopamine
GRPR	HMDB0000073	Dopamine
ADRA1A	HMDB0000073	Dopamine
GPR12	HMDB0000073	Dopamine
GPR78	HMDB0000073	Dopamine
DRD3	HMDB0000073	Dopamine
HCAR2	HMDB0000073	Dopamine
TAS2R31	HMDB0000073	Dopamine
GPR55	HMDB0000073	Dopamine
QRFPR	HMDB0000073	Dopamine
GRM2	HMDB0000073	Dopamine
GPR135	HMDB0000073	Dopamine
ADCYAP1R1	HMDB0000073	Dopamine
CRHR1	HMDB0000073	Dopamine
GCGR	HMDB0000073	Dopamine
LPAR2	HMDB0000073	Dopamine
FSHR	HMDB0000073	Dopamine
GPR61	HMDB0000073	Dopamine
ADRA2C	HMDB0000073	Dopamine
RGS14	HMDB0000073	Dopamine
CXCR4	HMDB0000073	Dopamine
TBXA2R	HMDB0000073	Dopamine
OPRM1	HMDB0000073	Dopamine
RGS4	HMDB0000073	Dopamine
TAS2R39	HMDB0000073	Dopamine
CHRM4	HMDB0000073	Dopamine
CASR	HMDB0000073	Dopamine
GPBAR1	HMDB0000073	Dopamine
TAS2R43	HMDB0000073	Dopamine
LTB4R2	HMDB0000073	Dopamine
HCAR3	HMDB0000073	Dopamine
CCR3	HMDB0000073	Dopamine
TAS2R38	HMDB0000073	Dopamine
RGS6	HMDB0000073	Dopamine
MC1R	HMDB0000073	Dopamine
GPR176	HMDB0000073	Dopamine
GPR139	HMDB0000073	Dopamine
S1PR2	HMDB0000073	Dopamine
GIPR	HMDB0000073	Dopamine
TTR	HMDB0002151	Dimethyl sulfoxide
CREBBP	HMDB0002151	Dimethyl sulfoxide
EP300	HMDB0002151	Dimethyl sulfoxide
FABP5	HMDB0002151	Dimethyl sulfoxide
P2RY1	HMDB0002151	Dimethyl sulfoxide
OXTR	HMDB0002151	Dimethyl sulfoxide
HSP90AA1	HMDB0002151	Dimethyl sulfoxide
CD1D	HMDB0002151	Dimethyl sulfoxide
LRRC32	HMDB0000092	Dimethylglycine
LGR5	HMDB0000092	Dimethylglycine
RXFP2	HMDB0000092	Dimethylglycine
RXFP1	HMDB0000092	Dimethylglycine
ADGRA3	HMDB0000092	Dimethylglycine
LINGO1	HMDB0000092	Dimethylglycine
LGR6	HMDB0000092	Dimethylglycine
TPBG	HMDB0000092	Dimethylglycine
LGR4	HMDB0000092	Dimethylglycine
ADGRA1	HMDB0000092	Dimethylglycine
ADGRA2	HMDB0000092	Dimethylglycine
NR3C1	HMDB0000630	Cytosine
NR3C1	HMDB0003276	Hydrogen sulfide
HSP90AA1	HMDB0003276	Hydrogen sulfide
CX3CR1	HMDB0003276	Hydrogen sulfide
OPRM1	HMDB0003276	Hydrogen sulfide
SELP	HMDB0001895	Salicylic acid
DRD4	HMDB0001218	Coumarin
BDKRB1	HMDB0001218	Coumarin
GRM6	HMDB0001218	Coumarin
OPRD1	HMDB0001218	Coumarin
S1PR4	HMDB0001218	Coumarin
CCR7	HMDB0001218	Coumarin
MCHR1	HMDB0001218	Coumarin
GALR3	HMDB0001218	Coumarin
TAS2R16	HMDB0001218	Coumarin
SSTR4	HMDB0001218	Coumarin
NMUR2	HMDB0001218	Coumarin
HRH4	HMDB0001218	Coumarin
MTNR1B	HMDB0001218	Coumarin
APLNR	HMDB0001218	Coumarin
OPRK1	HMDB0001218	Coumarin
SSTR1	HMDB0001218	Coumarin
GPR17	HMDB0001218	Coumarin
ACKR3	HMDB0001218	Coumarin
ADRA2A	HMDB0001218	Coumarin
MCHR2	HMDB0001218	Coumarin
HTR5A	HMDB0001218	Coumarin
CXCR5	HMDB0001218	Coumarin
CCR2	HMDB0001218	Coumarin
CCR5	HMDB0001218	Coumarin
SSTR5	HMDB0001218	Coumarin
CXCR1	HMDB0001218	Coumarin
CCR1	HMDB0001218	Coumarin
RGS20	HMDB0001218	Coumarin
GPER1	HMDB0001218	Coumarin
OXGR1	HMDB0001218	Coumarin
GALR1	HMDB0001218	Coumarin
C3AR1	HMDB0001218	Coumarin
FPR1	HMDB0001218	Coumarin
MTNR1A	HMDB0001218	Coumarin
CXCR6	HMDB0001218	Coumarin
S1PR1	HMDB0001218	Coumarin
NMUR1	HMDB0001218	Coumarin
P2RY12	HMDB0001218	Coumarin
HTR1E	HMDB0001218	Coumarin
P2RY14	HMDB0001218	Coumarin
ADORA1	HMDB0001218	Coumarin
HTR1A	HMDB0001218	Coumarin
CXCR2	HMDB0001218	Coumarin
CHRM2	HMDB0001218	Coumarin
P2RY13	HMDB0001218	Coumarin
HTR1F	HMDB0001218	Coumarin
S1PR5	HMDB0001218	Coumarin
RXFP3	HMDB0001218	Coumarin
GALR2	HMDB0001218	Coumarin
NPBWR1	HMDB0001218	Coumarin
NPY2R	HMDB0001218	Coumarin
CCR4	HMDB0001218	Coumarin
PTGDR2	HMDB0001218	Coumarin
RGS19	HMDB0001218	Coumarin
OPRL1	HMDB0001218	Coumarin
NPY5R	HMDB0001218	Coumarin
CCR6	HMDB0001218	Coumarin
FPR2	HMDB0001218	Coumarin
FPR3	HMDB0001218	Coumarin
HRH3	HMDB0001218	Coumarin
GPR18	HMDB0001218	Coumarin
GRM8	HMDB0001218	Coumarin
C5AR1	HMDB0001218	Coumarin
PTGER3	HMDB0001218	Coumarin
SSTR2	HMDB0001218	Coumarin
CCR9	HMDB0001218	Coumarin
GRM7	HMDB0001218	Coumarin
S1PR3	HMDB0001218	Coumarin
LPAR1	HMDB0001218	Coumarin
NPY1R	HMDB0001218	Coumarin
DRD2	HMDB0001218	Coumarin
SUCNR1	HMDB0001218	Coumarin
GRM3	HMDB0001218	Coumarin
RGS7	HMDB0001218	Coumarin
RGS1	HMDB0001218	Coumarin
RGS18	HMDB0001218	Coumarin
RXFP4	HMDB0001218	Coumarin
RGS10	HMDB0001218	Coumarin
CNR1	HMDB0001218	Coumarin
NPBWR2	HMDB0001218	Coumarin
HTR1B	HMDB0001218	Coumarin
LPAR3	HMDB0001218	Coumarin
AGTR2	HMDB0001218	Coumarin
CXCR3	HMDB0001218	Coumarin
NPY4R	HMDB0001218	Coumarin
CNR2	HMDB0001218	Coumarin
P2RY4	HMDB0001218	Coumarin
DRD3	HMDB0001218	Coumarin
HCAR2	HMDB0001218	Coumarin
TAS2R31	HMDB0001218	Coumarin
GPR55	HMDB0001218	Coumarin
GRM2	HMDB0001218	Coumarin
LPAR2	HMDB0001218	Coumarin
ADRA2C	HMDB0001218	Coumarin
RGS14	HMDB0001218	Coumarin
CXCR4	HMDB0001218	Coumarin
OPRM1	HMDB0001218	Coumarin
RGS4	HMDB0001218	Coumarin
TAS2R39	HMDB0001218	Coumarin
CHRM4	HMDB0001218	Coumarin
CASR	HMDB0001218	Coumarin
TAS2R43	HMDB0001218	Coumarin
HCAR3	HMDB0001218	Coumarin
CCR3	HMDB0001218	Coumarin
TAS2R38	HMDB0001218	Coumarin
RGS6	HMDB0001218	Coumarin
S1PR2	HMDB0001218	Coumarin
CRY1	HMDB0000492	Chloride ion
ESR1	HMDB0000492	Chloride ion
RGS17	HMDB0000492	Chloride ion
CEACAM5	HMDB0000492	Chloride ion
HSPA8	HMDB0000492	Chloride ion
RGS2	HMDB0000492	Chloride ion
TTR	HMDB0000492	Chloride ion
TRAP1	HMDB0000492	Chloride ion
HSPA2	HMDB0000492	Chloride ion
TUBA4A	HMDB0000492	Chloride ion
PMP2	HMDB0000492	Chloride ion
FABP4	HMDB0000492	Chloride ion
RGS8	HMDB0000492	Chloride ion
RGS3	HMDB0000492	Chloride ion
KIF11	HMDB0000492	Chloride ion
CREBBP	HMDB0000492	Chloride ion
RGS9	HMDB0000492	Chloride ion
CECR2	HMDB0000492	Chloride ion
EP300	HMDB0000492	Chloride ion
SMARCA2	HMDB0000492	Chloride ion
NOTCH1	HMDB0000492	Chloride ion
PPARG	HMDB0000492	Chloride ion
FABP5	HMDB0000492	Chloride ion
RGS20	HMDB0000492	Chloride ion
HSP90B1	HMDB0000492	Chloride ion
TUBA1A	HMDB0000492	Chloride ion
BCL2L1	HMDB0000492	Chloride ion
CTLA4	HMDB0000492	Chloride ion
BPTF	HMDB0000492	Chloride ion
EEF2	HMDB0000492	Chloride ion
FOLR1	HMDB0000492	Chloride ion
HSPA6	HMDB0000492	Chloride ion
CD209	HMDB0000492	Chloride ion
MALT1	HMDB0000492	Chloride ion
RGS5	HMDB0000492	Chloride ion
TUBB3	HMDB0000492	Chloride ion
